,latitude,longitude,item_number
120943,30.0761631,-89.8589764,g3101621
120945,29.9568097,-90.0950418,g3123521
120957,29.9984885,-90.0500148,g3146721
120967,29.9984885,-90.0500148,g3146721
120977,29.9984885,-90.0500148,g3146721
120987,29.9984885,-90.0500148,g3146721
120997,29.9984885,-90.0500148,g3146721
121007,29.9984885,-90.0500148,g3146721
121017,29.9984885,-90.0500148,g3146721
121027,29.9984885,-90.0500148,g3146721
121037,29.9984885,-90.0500148,g3146721
121083,29.9773096,-90.0770014,g3177621
121113,29.9773096,-90.0770014,g3177621
121123,29.9773096,-90.0770014,g3177621
121133,29.9773096,-90.0770014,g3177621
121163,29.9571302,-90.0624389,g2047521
121166,29.9571302,-90.0624389,g2047521
121169,29.9571302,-90.0624389,g2047521
121174,29.9571302,-90.0624389,g2165021
121176,30.0308021,-89.9853646,g3198421
121181,29.961054,-90.0347944,g0298821
121218,29.977974,-90.0752853,d2427321
121222,29.942206,-90.1230123,d2453421
121225,29.942206,-90.1230123,d2453421
121228,29.942206,-90.1230123,d2453421
121269,30.0029883,-90.05031170000001,d2467421
121271,29.9479533,-90.114452,d2338621
121273,29.9479533,-90.114452,d2338621
121275,29.9587961,-90.1172672,a0029921
121277,29.9587961,-90.1172672,a0029921
121279,29.9266718,-90.1008088,d2487621
121283,29.9266718,-90.1008088,d2487621
121287,29.9266718,-90.1008088,d2487621
121296,29.9685118,-90.1195346,a3619421
121300,29.9629228,-90.1240107,a3559221
121301,29.9805308,-90.0848357,e2396021
121302,29.9299243,-90.0184541,e2403121
121303,29.9174958,-89.9832468,e2462121
121304,29.9955483,-90.1083681,e2463721
121307,29.9955483,-90.1083681,e2463721
121310,29.9955483,-90.1083681,e2463721
121313,29.9840147,-90.0901101,h2716721
121317,29.9840147,-90.0901101,h2716721
121321,29.9840147,-90.0901101,h2716721
121325,29.9840147,-90.0901101,h2716721
121329,29.9538711,-90.0698991,l2779521
121330,29.9942518,-90.0647933,l0047721
121332,29.9942518,-90.0647933,l0047721
121334,29.9332312,-90.0841896,b0141021
121335,29.9707601,-90.0795922,b0177321
121336,29.9589381,-90.06992269999999,b0179721
121337,30.0135218,-89.9705788,a3928721
121384,30.0292688,-89.9980259,e2810321
121389,30.0292688,-89.9980259,e2810321
121394,30.0292688,-89.9980259,e2810321
121399,30.014288,-90.009168,e2865821
121400,29.9547116,-90.069155,d3167321
121415,29.9547116,-90.069155,d3167321
121445,29.9547116,-90.069155,d3167321
121460,29.9547116,-90.069155,d3167321
121490,29.9547116,-90.069155,d3167321
121505,29.9547116,-90.069155,d3167321
121535,29.9547116,-90.069155,d3167321
121595,29.9547116,-90.069155,d3167321
121625,29.936466,-90.0865968,j2936621
121631,29.936466,-90.0865968,j2936621
121637,29.936466,-90.0865968,j2936621
121643,29.936466,-90.0865968,j2936621
121649,29.936466,-90.0865968,j2936621
121655,29.936466,-90.0865968,j2936621
121661,29.9764924,-90.0599147,j2977421
121662,29.9834328,-90.071756,j2977621
121663,29.9590324,-90.0652928,j2759221
121667,29.9590324,-90.0652928,j2759221
121671,29.9590324,-90.0652928,j2759221
121675,29.9590324,-90.0652928,j2759221
121679,30.0761631,-89.8589764,j3220921
121680,30.0261868,-89.9975293,i2970821
121681,30.0590783,-89.9665289,f1690221
121686,30.0590783,-89.9665289,f1690221
121691,30.0590783,-89.9665289,f1690221
121785,29.9599205,-90.0113436,k0233421
121788,29.9704328,-90.0810356,e2584621
121789,29.9355522,-90.0246302,e2622421
121790,29.9355522,-90.0246302,e2625621
121791,29.9462078,-90.0888247,e1666621
121809,29.9755507,-90.0378777,e2562921
121811,29.9755507,-90.0378777,e2562921
121813,30.0289498,-90.02321309999999,l2934721
121823,30.0151117,-90.0101641,g1004921
121824,30.0761631,-89.8589764,g3469521
121826,30.0761631,-89.8589764,g3469521
121828,29.9389487,-90.0350215,g3547321
121830,29.9389487,-90.0350215,g3547321
121832,29.9840147,-90.0901101,d2024221
121833,29.9538711,-90.0698991,b0859321
121834,30.0404425,-89.9947615,d2892121
121840,30.0404425,-89.9947615,d2892121
121846,30.0404425,-89.9947615,d2892121
121852,30.0404425,-89.9947615,d2892121
121858,30.0404425,-89.9947615,d2892121
121864,30.0404425,-89.9947615,d2892121
121870,29.9517168,-90.0673319,d2925321
121872,29.9517168,-90.0673319,d2925321
121882,29.961054,-90.0347944,d2449121
121890,29.968221,-90.03264899999999,g3733821
121894,29.968221,-90.03264899999999,g3733821
121898,29.968221,-90.03264899999999,g3733821
121902,29.968221,-90.03264899999999,g3733821
121911,30.0584153,-89.9605953,g3897021
121919,30.0584153,-89.9605953,g3897021
121927,29.9380067,-90.04134959999999,g3916121
121943,29.9380067,-90.04134959999999,g3916121
121959,29.9380067,-90.04134959999999,g3916121
121975,29.9380067,-90.04134959999999,g3916121
121991,29.9920242,-90.0350052,e1026921
121995,29.9920242,-90.0350052,e1026921
121999,29.9920242,-90.0350052,e1026921
122003,29.9920242,-90.0350052,e1026921
122007,29.9961754,-90.0591483,e3146521
122010,29.9961754,-90.0591483,e3146521
122016,29.9320838,-90.100233,e1394121
122018,29.9320838,-90.100233,e1394121
122020,29.9961754,-90.0591483,e1430821
122021,29.933766,-90.007263,e0728121
122022,29.9735384,-90.0582101,e0944821
122023,29.9684843,-90.0840786,e3170221
122026,29.9684843,-90.0840786,e3170221
122029,29.9684843,-90.0840786,e3170221
122032,29.9355522,-90.0246302,e3177621
122034,29.9355522,-90.0246302,e3177621
122036,29.9532629,-90.0689953,e3160321
122038,29.9532629,-90.0689953,e3160321
122151,29.9349281,-90.0914015,d3626221
122160,29.9349281,-90.0914015,d3626221
122169,29.9349281,-90.0914015,d3626221
122178,29.9349281,-90.0914015,d3626221
122187,29.9349281,-90.0914015,d3626221
122196,29.9349281,-90.0914015,d3626221
122205,29.9349281,-90.0914015,d3626221
122226,30.0212488,-90.0227379,h0666822
122227,29.9332312,-90.0841896,e2820222
122231,29.9449751,-90.0370118,d2492522
122232,29.9648022,-90.0376197,f0180022
122234,30.0212488,-90.0227379,g1280522
122243,29.9541027,-90.1115127,g0975422
122249,30.0308021,-89.9853646,j3057722
122250,29.96291309999999,-90.0898042,e2291222
122251,29.9562778,-90.0677477,c0147722
122252,30.0155214,-90.0456819,g0897822
122261,29.9538711,-90.0698991,f1745122
122267,29.9524022,-90.0724135,g2457022
122268,29.9441745,-90.089261,a0431122
122275,29.9526251,-90.0707074,h2008322
122277,29.9961754,-90.0591483,d0233622
122278,29.9357438,-90.0791564,g2379122
122279,29.9560853,-90.0693564,e1554422
122280,30.0414047,-89.9573265,j0195822
122390,29.964377,-90.040264,j2682122
122399,29.964377,-90.040264,j2682122
122408,29.964377,-90.040264,j2682122
122417,29.964377,-90.040264,j2682122
122426,29.964377,-90.040264,j2682122
122463,30.0151117,-90.0101641,a0892722
122466,30.0151117,-90.0101641,a0892722
122469,30.0151117,-90.0101641,a0892722
122472,29.9538711,-90.0698991,a0821022
122484,29.9538711,-90.0698991,a0821022
122496,29.9538711,-90.0698991,a0821022
122508,30.0212488,-90.0227379,a0892522
122509,29.9538711,-90.0698991,a2851122
122610,29.9839516,-90.07131969999999,a3021422
122618,29.9839516,-90.07131969999999,a3021422
122706,29.965659,-90.0552974,a3061722
122722,29.965659,-90.0552974,a3061722
122730,29.965659,-90.0552974,a3061722
122738,29.9212516,-90.0226707,a3071522
122739,29.9547116,-90.069155,a3090422
122742,29.9547116,-90.069155,a3090422
122755,30.0028534,-90.052155,e0641322
122756,29.9547116,-90.069155,a2486322
122772,29.9665542,-90.0866156,g1014222
122773,29.9974803,-90.0535639,g2407022
122775,29.9974803,-90.0535639,g2407022
122777,29.9399936,-90.01875000000001,g1728022
122778,30.0212488,-90.0227379,g2424922
122779,29.9363134,-90.0824754,a1202822
122780,29.9404944,-90.0225229,a1242522
122784,29.9404944,-90.0225229,a1242522
122788,29.9404944,-90.0225229,a1242522
122792,29.9404944,-90.0225229,a1242522
122796,29.9727705,-90.1341194,a1255822
122870,30.023221,-89.961942,j2336522
122878,29.930561,-90.041828,j2588422
122942,29.982228,-90.040708,j2826122
122962,29.982228,-90.040708,j2826122
122982,29.982228,-90.040708,j2826122
123002,29.982228,-90.040708,j2826122
123022,29.982228,-90.040708,j2826122
123042,29.982228,-90.040708,j2826122
123062,29.982228,-90.040708,j2826122
123082,29.982228,-90.040708,j2826122
123102,29.982228,-90.040708,j2826122
123122,29.982228,-90.040708,j2826122
123142,29.982228,-90.040708,j2826122
123202,29.982228,-90.040708,j2826122
123222,29.982228,-90.040708,j2826122
123242,29.982228,-90.040708,j2826122
123308,29.9486643,-90.1155324,j2918722
123310,29.9486643,-90.1155324,j2918722
123312,30.0677571,-89.8142563,d3396122
123313,30.0584153,-89.9605953,j2785422
123314,29.9339575,-90.0928331,h1340522
123917,29.9596238,-90.0661788,k0108122
123919,29.9596238,-90.0661788,k0108122
123921,29.9345145,-90.04050389999999,k0111722
123941,29.9764924,-90.0599147,h0171722
123945,29.9764924,-90.0599147,h0171722
123949,29.9764924,-90.0599147,h0171722
123953,29.9570331,-90.06707469999999,h2986222
123955,29.9570331,-90.06707469999999,h2986222
123957,29.964377,-90.040264,h2957222
123958,29.9538711,-90.0698991,h3015922
123959,29.9520105,-90.078799,g2386222
123961,29.9520105,-90.078799,g2386222
123963,30.0761631,-89.8589764,h3017522
123965,30.0761631,-89.8589764,h3017522
123967,30.0584153,-89.9605953,h2109222
123970,30.0584153,-89.9605953,h2109222
123973,30.0584153,-89.9605953,h2109222
123976,29.9547116,-90.069155,k0403022
123979,29.9547116,-90.069155,k0403022
123982,29.9547116,-90.069155,k0403022
123985,29.927732,-90.03058449999999,k0412122
123988,29.927732,-90.03058449999999,k0412122
123991,29.927732,-90.03058449999999,k0412122
124036,30.167419,-93.210606,h2626922
124064,30.167419,-93.210606,h2626922
124092,30.167419,-93.210606,h2626922
125097,29.9942518,-90.0647933,k0177722
125385,29.9942518,-90.0647933,k0177722
125673,29.9942518,-90.0647933,k0177722
125961,29.9942518,-90.0647933,k0177722
126249,29.9942518,-90.0647933,k0177722
126537,29.9942518,-90.0647933,k0177722
126825,29.9942518,-90.0647933,k0177722
127113,29.9942518,-90.0647933,k0177722
127401,29.9942518,-90.0647933,k0177722
129500,29.9479533,-90.114452,j2686022
129503,29.9479533,-90.114452,j2686022
129506,29.9532629,-90.0689953,k0753622
129507,29.9984885,-90.0500148,j1363622
129516,29.9479533,-90.114452,k0783022
129517,29.9587961,-90.1172672,h3117422
129518,29.9891529,-90.0526131,f2923422
129519,29.9941216,-90.0778716,j2797822
129521,29.9941216,-90.0778716,j2797822
129523,29.9349281,-90.0914015,j2377322
129527,29.9941216,-90.0778716,j2744422
129529,29.9941216,-90.0778716,j2744422
129531,29.9479533,-90.114452,j2819822
129535,29.9479533,-90.114452,j2819822
129539,29.9479533,-90.114452,j2819822
129543,29.9479533,-90.114452,j2819822
129547,29.9624369,-90.0751296,j2822322
129548,29.970353,-90.037182,j2485022
129549,29.9618184,-90.0905196,j2918922
129551,29.9618184,-90.0905196,j2918922
129553,29.989379,-90.072841,j3091822
129555,29.989379,-90.072841,j3091822
129557,29.9547116,-90.069155,k0017722
129565,29.9547116,-90.069155,k0017722
129573,29.9819009,-90.04418,j1489622
129574,29.9645963,-90.0563834,k0034522
129576,29.9645963,-90.0563834,k0034522
129578,29.9125075,-89.98957,k0053322
129580,29.9125075,-89.98957,k0053322
129582,29.9737491,-90.0476709,j0896022
129586,30.014288,-90.009168,k0269722
129589,30.014288,-90.009168,k0269722
129639,29.9648022,-90.0376197,k0302122
129641,29.9648022,-90.0376197,k0302122
129643,30.025658,-89.999538,j0434722
129644,29.9448385,-90.092784,k0278222
129646,29.9448385,-90.092784,k0278222
129688,29.9479533,-90.114452,k0703922
129754,29.9574928,-90.06953299999999,j2928922
129786,29.9574928,-90.06953299999999,j2928922
129950,30.0761631,-89.8589764,k0948922
129952,30.0761631,-89.8589764,k0948922
129954,29.9979087,-90.1718086,j2092622
129970,29.9979087,-90.1718086,j2092622
129986,29.9979087,-90.1718086,j2092622
130002,29.9979087,-90.1718086,j2092622
130018,29.9547116,-90.069155,j0727222
130022,29.9547116,-90.069155,j0727222
130026,29.9547116,-90.069155,j0727222
130030,29.9547116,-90.069155,j0727222
130034,29.9400743,-90.1146164,k1015222
130055,29.9495615,-90.0676457,k1053122
130057,29.9495615,-90.0676457,k1053122
130059,29.9547116,-90.069155,e1500422
130060,29.9526251,-90.0707074,e1503922
130061,29.928924,-90.031837,c2755522
130062,30.0153,-90.015753,h3048622
130080,30.0153,-90.015753,h3048622
130126,29.9547116,-90.069155,j3016522
130133,29.9547116,-90.069155,j3016522
130140,29.9547116,-90.069155,j3016522
130147,29.9547116,-90.069155,j3016522
130154,29.9547116,-90.069155,j3016522
130161,29.9547116,-90.069155,j3016522
130168,29.9778057,-90.0411462,f1249222
130174,29.9778057,-90.0411462,f1249222
130180,29.9778057,-90.0411462,f1249222
130186,29.9778057,-90.0411462,f1249222
130192,29.9778057,-90.0411462,f1249222
130198,29.9778057,-90.0411462,f1249222
130204,29.9479533,-90.114452,f0006822
130205,29.9530899,-90.0691537,e1809222
130330,29.967587,-90.086426,i2174122
130340,29.967587,-90.086426,i2174122
130350,29.967587,-90.086426,i2174122
130360,29.967587,-90.086426,i2174122
130370,29.967587,-90.086426,i2174122
130380,29.967587,-90.086426,i2174122
130390,29.967587,-90.086426,i2174122
130441,29.9363219,-90.0776671,a0890322
130443,30.03020099999999,-89.9259002,a3305622
130444,29.9961754,-90.0591483,a3089922
130445,29.9538711,-90.0698991,a3462022
130447,29.9538711,-90.0698991,a3462022
130449,29.9949701,-90.0576183,a3474922
130451,29.9949701,-90.0576183,a3474922
130453,29.9815697,-90.0748719,c0739922
130456,29.9815697,-90.0748719,c0739922
130459,29.9815697,-90.0748719,c0739922
130462,29.9830342,-90.0376839,b3336122
130463,29.9269447,-90.0138507,c0713922
130466,29.9269447,-90.0138507,c0713922
130557,30.0262765,-90.0528019,a1523622
130560,30.0262765,-90.0528019,a1523622
130563,30.0262765,-90.0528019,a1523622
130566,29.9682928,-90.0739224,a1475122
130567,29.9538711,-90.0698991,b0208722
130575,29.9538711,-90.0698991,b0208722
130583,29.9768176,-90.0820297,b0219722
130587,30.050627,-89.9543301,b0264322
130589,30.050627,-89.9543301,b0264322
130744,29.9547116,-90.069155,b0520522
130776,29.9547116,-90.069155,b0520522
130808,29.9547116,-90.069155,b0520522
130840,29.9547116,-90.069155,b0520522
130872,29.9547116,-90.069155,c0446122
130926,29.9921256,-90.0541057,c1166322
130931,29.9921256,-90.0541057,c1166322
130936,29.9921256,-90.0541057,c1166322
130941,29.9921256,-90.0541057,c1166322
130946,29.9538711,-90.0698991,f2600122
130948,29.9538711,-90.0698991,f2600122
130950,29.9683334,-90.0303487,k1087722
130951,29.944997,-90.079105,k1087322
130954,29.944997,-90.079105,k1087322
130957,29.944997,-90.079105,k1087322
130960,29.9321367,-90.0311723,k1115322
130963,29.9321367,-90.0311723,k1115322
130966,29.9321367,-90.0311723,k1115322
130969,29.9718607,-90.03897,k0807322
130971,29.9718607,-90.03897,k0807322
130973,29.9538711,-90.0698991,k1126322
130975,29.9538711,-90.0698991,k1126322
130977,29.971174,-90.06731769999999,j3062622
130983,29.971174,-90.06731769999999,j3062622
130989,29.971174,-90.06731769999999,j3062622
130995,29.971174,-90.06731769999999,j3062622
131030,29.9535444,-90.1105367,i2814522
131031,30.0761631,-89.8589764,d2356922
131068,29.9538711,-90.0698991,g1805522
131072,29.9418478,-90.0433667,i1306122
131073,29.9820143,-90.0895192,i1319522
131076,29.9820143,-90.0895192,i1319522
131079,29.9820143,-90.0895192,i1319522
131082,30.050627,-89.9543301,j0142722
131106,30.050627,-89.9543301,j0142722
131130,30.050627,-89.9543301,j0142722
131154,30.050627,-89.9543301,j0142722
131178,30.050627,-89.9543301,j0142722
131202,30.050627,-89.9543301,j0142722
131226,29.9455279,-90.0198053,j0142222
131227,29.9461739,-90.1197572,j0170322
131269,29.8972993,-90.0844865,f1807822
131270,29.947888,-90.091357,f2603722
131274,29.936456,-90.026733,a0198422
131282,29.936456,-90.026733,a0198422
131290,29.9684843,-90.0840786,e1680922
131291,29.9461886,-90.0960999,h2668722
131327,29.9718607,-90.03897,i2713922
131354,29.9718607,-90.03897,i2713922
131458,30.0054705,-90.0460781,k1495922
131462,30.0584153,-89.9605953,h0736622
131480,30.0584153,-89.9605953,h0736622
131498,29.9684843,-90.0840786,i1071722
131499,29.9431056,-90.0422594,h0385022
131507,29.9431056,-90.0422594,h0385022
131515,30.0414047,-89.9573265,f1549222
131516,29.9459222,-90.0716884,g0404422
131517,29.9547116,-90.069155,h1118622
131526,29.9774926,-90.03935630000001,e0014522
131533,29.964284,-90.124063,b1227822
131536,29.9547116,-90.069155,h0679922
131545,30.014109,-90.0190288,c0762022
131546,29.9665542,-90.0866156,a2191222
131547,30.0414047,-89.9573265,c2684622
131548,29.9236702,-90.1016465,c1247022
131549,29.9704328,-90.0810356,e1512322
131551,29.9704328,-90.0810356,e1512322
131553,30.0425548,-89.9817464,e1487622
131554,30.0323974,-89.9577574,e1605322
131555,30.0761631,-89.8589764,e1609822
131558,30.0761631,-89.8589764,e1609822
131860,30.050627,-89.9543301,e2212522
131920,30.050627,-89.9543301,e2212522
131980,30.050627,-89.9543301,e2212522
132040,30.050627,-89.9543301,e2212522
132100,30.050627,-89.9543301,e2212522
132160,30.050627,-89.9543301,e2212522
132606,29.9599205,-90.0113436,h1978322
132618,29.9599205,-90.0113436,h1978322
132630,29.9682928,-90.0739224,c2894522
132631,29.9390103,-90.0930196,e2534822
132632,29.9186615,-90.0225894,e2262422
132641,29.936361,-90.0876704,e2558822
132644,29.936361,-90.0876704,e2558822
132647,29.936361,-90.0876704,e2558822
132650,29.9695151,-90.0838153,e2420122
132654,29.9984885,-90.0500148,g3044622
132655,29.942846,-90.0379895,f0415822
132663,29.942846,-90.0379895,f0415822
132671,29.942846,-90.0379895,f0415822
132679,29.942846,-90.0379895,f0415822
132687,29.942846,-90.0379895,f0415822
132695,29.942846,-90.0379895,f0415822
132730,30.0058125,-90.0754849,a1331922
132738,30.0058125,-90.0754849,a1331922
132746,30.0058125,-90.0754849,a1331922
132754,30.0058125,-90.0754849,a1331922
132762,30.0058125,-90.0754849,a1331922
132770,30.0058125,-90.0754849,a1331922
132778,30.0058125,-90.0754849,a1331922
132786,30.0058125,-90.0754849,a1331922
132794,30.025535,-90.023217,a1898522
132802,30.025535,-90.023217,a1898522
132806,30.025535,-90.023217,a1898522
132810,29.9612036,-90.056904,a1613922
132812,29.9612036,-90.056904,a1613922
132822,29.9266718,-90.1008088,a1914722
132826,29.9266718,-90.1008088,a1914722
132830,30.0167551,-90.0424638,a1854222
132833,30.0167551,-90.0424638,a1854222
132840,29.9207943,-90.1015953,b0686522
133169,30.0387236,-89.9125899,b0957722
133184,29.9355522,-90.0246302,i1620922
133189,29.9355522,-90.0246302,i1620922
133194,29.9355522,-90.0246302,i1620922
133199,29.9355522,-90.0246302,i1620922
133235,29.940825,-90.03913,h2377622
133243,29.940825,-90.03913,h2377622
133247,29.940825,-90.03913,h2377622
133251,30.0174765,-89.9934464,j0453722
133257,30.0174765,-89.9934464,j0453722
133263,30.0174765,-89.9934464,j0453722
133269,30.0174765,-89.9934464,j0453722
133275,30.0174765,-89.9934464,j0453722
133281,30.0174765,-89.9934464,j0453722
133287,29.9684843,-90.0840786,a1611722
133314,29.9684843,-90.0840786,a1611722
133368,29.9684843,-90.0840786,a1611722
133395,29.9684843,-90.0840786,a1611722
133449,29.9684843,-90.0840786,a1611722
133476,29.9684843,-90.0840786,a1611722
133530,29.9684843,-90.0840786,a1611722
133557,29.9684843,-90.0840786,a1611722
133611,29.9684843,-90.0840786,a1611722
133638,29.9684843,-90.0840786,a1611722
133692,29.9684843,-90.0840786,a1611722
133719,29.9684843,-90.0840786,a1611722
134029,29.9921256,-90.0541057,e1934722
134033,29.9731986,-90.0399669,e1882822
134063,29.9731986,-90.0399669,e1882822
134093,29.9731986,-90.0399669,e1882822
134123,29.9731986,-90.0399669,e1882822
134153,29.9731986,-90.0399669,e1882822
134183,29.9731986,-90.0399669,e1882822
134213,29.9731986,-90.0399669,e1882822
134243,29.9731986,-90.0399669,e1882822
134273,29.9731986,-90.0399669,e1882822
134333,29.9731986,-90.0399669,e1882822
134363,29.9731986,-90.0399669,e1882822
134603,29.9731986,-90.0399669,e1882822
134633,29.9731986,-90.0399669,e1882822
134663,29.9731986,-90.0399669,e1882822
134693,29.9731986,-90.0399669,e1882822
134723,29.9731986,-90.0399669,e1882822
134753,29.9731986,-90.0399669,e1882822
134783,29.9731986,-90.0399669,e1882822
134813,29.9731986,-90.0399669,e1882822
134843,29.9731986,-90.0399669,e1882822
134873,29.9731986,-90.0399669,e1882822
134903,29.9731986,-90.0399669,e1882822
134937,29.9497074,-90.088715,e2000422
135037,29.941549,-90.0250699,h0169122
135053,29.941549,-90.0250699,h0169122
135069,29.941549,-90.0250699,h0169122
135085,29.941549,-90.0250699,h0169122
135101,29.941549,-90.0250699,h0169122
135197,29.941549,-90.0250699,h0169122
135213,29.941549,-90.0250699,h0169122
135229,29.941549,-90.0250699,h0169122
135245,29.941549,-90.0250699,h0169122
135261,29.9585258,-90.0959133,g1851722
135262,29.959472,-90.06489429999999,g2370422
135264,29.959472,-90.06489429999999,g2370422
135266,29.9961754,-90.0591483,g1641022
135269,29.9961754,-90.0591483,g1641022
135272,29.9961754,-90.0591483,g1641022
135275,30.0761631,-89.8589764,h0216122
135277,30.0761631,-89.8589764,h0216122
135279,29.9507538,-90.1007627,g2640622
135280,29.9695719,-90.1175757,h2005222
135282,29.9695719,-90.1175757,h2005222
135292,29.9562778,-90.0677477,j0818622
135295,29.9562778,-90.0677477,j0818622
135298,29.95106579999999,-90.0715323,d1128222
135302,29.95106579999999,-90.0715323,d1128222
135314,30.0048034,-90.1078214,e1972622
135316,30.0048034,-90.1078214,e1972622
135318,29.9689891,-90.0729986,e2007922
135323,29.9689891,-90.0729986,e2007922
135328,29.9689891,-90.0729986,e2007922
135343,29.9354461,-90.0838208,e2364522
135355,29.9354461,-90.0838208,e2364522
135367,29.9354461,-90.0838208,e2364522
135383,29.9942518,-90.0647933,f0376322
135387,29.9942518,-90.0647933,f0376322
135391,29.9942518,-90.0647933,f0376322
135395,29.9942518,-90.0647933,f0376322
135399,29.9725872,-90.0654565,f0951122
135400,29.9212516,-90.0226707,f0959122
135401,29.9488665,-90.0893422,f0990722
135409,29.9488665,-90.0893422,f0990722
135417,29.967587,-90.086426,f0549322
135420,29.967587,-90.086426,f0549322
135423,29.967587,-90.086426,f0549322
135426,29.9449751,-90.0370118,f0993522
135427,29.9718607,-90.03897,f0718722
135430,29.9718607,-90.03897,f0718722
135433,29.9718607,-90.03897,f0718722
135487,29.9547116,-90.069155,j0404422
135492,29.9547116,-90.069155,j0404422
135497,29.9547116,-90.069155,j0404422
135532,29.9476267,-90.0724787,d1868222
135536,29.9476267,-90.0724787,d1868222
135540,29.967587,-90.086426,e1922622
135544,29.964377,-90.040264,d1930622
135549,29.964377,-90.040264,d1930622
135554,29.964377,-90.040264,d1930622
135559,29.964377,-90.040264,d1930622
135564,29.964377,-90.040264,d1930622
135569,29.9400743,-90.1146164,e1104522
135615,29.9352198,-90.0258481,h2205622
135635,29.9352198,-90.0258481,h2205622
135655,29.9352198,-90.0258481,h2205622
135675,29.9352198,-90.0258481,h2205622
135695,29.9352198,-90.0258481,h2205622
135715,29.9352198,-90.0258481,h2205622
135735,29.9352198,-90.0258481,h2205622
135755,29.9352198,-90.0258481,h2205622
135775,29.9352198,-90.0258481,h2205622
135795,29.9352198,-90.0258481,h2205622
135815,29.9352198,-90.0258481,h2205622
135835,29.9352198,-90.0258481,h2205622
135855,29.9352198,-90.0258481,h2205622
135875,29.9352198,-90.0258481,h2205622
135895,29.9352198,-90.0258481,h2205622
135915,29.9352198,-90.0258481,h2205622
135935,29.9352198,-90.0258481,h2205622
135955,29.9352198,-90.0258481,h2205622
135975,29.9237102,-90.0066438,h1923722
135995,29.9237102,-90.0066438,h1923722
136015,29.9237102,-90.0066438,h1923722
136035,29.9237102,-90.0066438,h1923722
136112,29.9502491,-90.0341078,h1927422
136113,30.027116,-89.992026,j0709922
136114,29.9794052,-90.095247,j0717022
136146,29.9794052,-90.095247,j0717022
136210,29.9961754,-90.0591483,e2293122
136211,29.964377,-90.040264,h0130822
136219,29.964377,-90.040264,h0130822
136227,29.9961754,-90.0591483,h0423922
136252,30.0568542,-89.97017939999999,h0450822
136253,29.9522565,-90.0804822,h0479222
136255,29.9522565,-90.0804822,h0479222
136257,30.0317603,-89.9723646,h0475122
136268,29.9571302,-90.0624389,h0417022
136271,29.9562778,-90.0677477,h0503222
136272,29.9690663,-90.0865692,h0507822
136276,30.0194796,-89.990666,h2115022
136277,29.9538711,-90.0698991,i2210022
136280,29.9538711,-90.0698991,i2210022
136283,29.9538711,-90.0698991,i2210022
136286,29.9547116,-90.069155,i2215122
136290,29.9547116,-90.069155,i2215122
136294,29.9547116,-90.069155,i2215122
136355,29.9547116,-90.069155,k0902522
136357,29.9547116,-90.069155,k0902522
136359,29.9599205,-90.0113436,k0925022
136360,29.9386565,-90.0358744,j1604422
136362,29.9386565,-90.0358744,j1604422
136364,29.96291309999999,-90.0898042,b1416122
136365,29.9547116,-90.069155,c3290722
136366,29.9538711,-90.0698991,e2371722
136386,29.91358,-90.003014,f1072122
136390,29.91358,-90.003014,f1072122
136394,29.91358,-90.003014,f1072122
136398,29.9415348,-90.0681489,f0468722
136400,29.9415348,-90.0681489,f0468722
136402,29.9686455,-90.1040594,f1175322
136430,29.9686455,-90.1040594,f1175322
136458,29.9686455,-90.1040594,f1175322
136486,29.9686455,-90.1040594,f1175322
136601,29.9538711,-90.0698991,c1971922
136604,29.9538711,-90.0698991,c1971922
136610,30.0384208,-89.9766693,b0872022
136614,29.9043332,-89.9923507,b1384322
136617,29.9043332,-89.9923507,b1384322
136620,29.9043332,-89.9923507,b1384322
136623,29.944997,-90.079105,b1397522
136625,29.944997,-90.079105,b1397522
136627,30.0057551,-90.1186014,b1434922
136630,30.0057551,-90.1186014,b1434922
136633,30.0057551,-90.1186014,b1434922
136636,29.9961754,-90.0591483,b1465322
136638,29.9961754,-90.0591483,b1465322
136641,29.9538711,-90.0698991,b1781722
136649,29.9538711,-90.0698991,b1781722
136657,29.9689935,-90.1007397,b1564522
136675,29.9689935,-90.1007397,b1564522
136693,29.9689935,-90.1007397,b1564522
136711,29.9689935,-90.1007397,b1564522
136729,29.9689935,-90.1007397,b1564522
136747,29.9689935,-90.1007397,b1564522
136837,29.9689935,-90.1007397,b1564522
136855,29.9689935,-90.1007397,b1564522
136873,29.9689935,-90.1007397,b1564522
136891,29.9689935,-90.1007397,b1564522
136909,29.9689935,-90.1007397,b1564522
136927,29.9689935,-90.1007397,b1564522
137018,29.9151582,-89.9929658,b2171622
137021,29.9151582,-89.9929658,b2171622
137024,29.9151582,-89.9929658,b2171622
137027,29.9517168,-90.0673319,g2097422
137028,29.9547116,-90.069155,f2479522
137037,29.991821,-90.0340897,c2187822
137038,29.9684843,-90.0840786,g1798022
137039,29.9767954,-90.0550425,b1484922
137051,29.9293911,-90.0920491,f0746722
137052,29.9894726,-90.1056333,b0118422
137053,29.9538711,-90.0698991,g0412722
137057,29.9840147,-90.0901101,h0496522
137058,29.970353,-90.037182,g1920522
137059,29.9538711,-90.0698991,h0384022
137060,30.0761631,-89.8589764,h0580022
137080,29.965031,-90.121738,h2567922
137082,29.965031,-90.121738,h2567922
137084,29.9547116,-90.069155,i2286422
137085,30.0761631,-89.8589764,i2299022
