,latitude,longitude,item_number
140898,29.9547116,-90.069155,f2558922
140902,29.9670148,-90.0666152,e2422222
140911,29.9476496,-90.0889224,f0422922
140912,30.0633274,-89.9535103,g0137822
140913,29.9568097,-90.0950418,h2373222
140914,29.9665542,-90.0866156,e2471122
140915,29.9415348,-90.0681489,h2081522
140916,29.9690663,-90.0865692,f1292022
140920,29.9772129,-90.0481547,j1868422
140921,29.9563924,-90.0855597,b2772722
140922,29.9886678,-90.0608911,c3514722
140926,30.01082,-90.0120026,d2653422
140932,29.9648022,-90.0376197,j2620822
140934,30.0749991,-89.9446282,j2651822
140937,30.0749991,-89.9446282,j2651822
140940,30.0749991,-89.9446282,j2651822
141366,30.0761631,-89.8589764,k0152422
141367,30.0317603,-89.9723646,k0158722
141375,30.0317603,-89.9723646,k0158722
141383,29.9587961,-90.1172672,c2155222
141384,29.9479533,-90.114452,h0770322
141408,29.9479533,-90.114452,h0770322
141420,29.9504682,-90.0921853,h3109722
141427,29.9504682,-90.0921853,h3109722
141434,29.9504682,-90.0921853,h3109722
141441,29.9504682,-90.0921853,h3109722
141448,29.9504682,-90.0921853,h3109722
141455,29.9504682,-90.0921853,h3109722
141479,29.9585421,-90.0642736,h3098422
141480,29.9717329,-90.06625890000001,g0840522
141482,29.9717329,-90.06625890000001,g0840522
141484,29.9570331,-90.06707469999999,f2203622
141486,29.9570331,-90.06707469999999,f2203622
141488,29.9538711,-90.0698991,j2879722
141489,29.9648022,-90.0376197,j2261022
141516,29.9648022,-90.0376197,j2261022
141543,29.9648022,-90.0376197,j2261022
141570,29.9170766,-89.9781529,g2824722
141571,29.9783308,-90.0381771,k0839122
141579,29.9783308,-90.0381771,k0839122
141587,29.9783308,-90.0381771,k0839122
141595,29.9783308,-90.0381771,k0839122
141603,29.9783308,-90.0381771,k0839122
141611,29.9783308,-90.0381771,k0839122
141619,29.9783308,-90.0381771,k0839122
141627,29.9783308,-90.0381771,k0839122
141635,29.9376679,-90.0376225,k0863722
141637,29.9376679,-90.0376225,k0863722
141639,30.0459987,-89.9910329,i2070622
141640,29.9695151,-90.0838153,i2297422
141641,29.9400743,-90.1146164,j0210622
142074,29.9559326,-90.0709286,j1414522
142146,29.9559326,-90.0709286,j1414522
142218,29.9656444,-90.0510472,j1468622
142222,29.9656444,-90.0510472,j1468622
142226,29.9656444,-90.0510472,j1468622
142230,29.9656444,-90.0510472,j1468622
142234,29.9547116,-90.069155,c2729422
142236,29.9547116,-90.069155,c2729422
142238,29.9174958,-89.98324679999999,c0973322
142240,29.9174958,-89.98324679999999,c0973322
142242,30.0286317,-89.99305749999999,e3119422
142274,29.961054,-90.0347944,e2370822
142286,29.961054,-90.0347944,e2370822
142298,29.961054,-90.0347944,e2370822
142310,29.9878377,-90.0581248,e3074322
142328,29.9878377,-90.0581248,e3074322
142346,30.0060624,-90.02929019999999,e3157222
142348,29.9180898,-89.9814942,d1610522
142349,29.9575526,-90.0620586,f1431522
142350,30.050627,-89.9543301,f1609222
142358,30.050627,-89.9543301,f1609222
142366,29.9451195,-90.0941858,h1253122
142367,29.9557887,-90.0727311,h1260522
142369,29.9557887,-90.0727311,h1260522
142371,30.025658,-89.999538,h1240622
142484,29.9562778,-90.0677477,h1286622
142502,29.9562778,-90.0677477,h1286622
142520,29.9562778,-90.0677477,h1286622
142538,29.9562778,-90.0677477,h1286622
142556,29.9562778,-90.0677477,h1286622
142574,29.9562778,-90.0677477,h1286622
142610,29.9562778,-90.0677477,h1286622
142628,29.9562778,-90.0677477,h1286622
142646,29.9562778,-90.0677477,h1286622
142664,29.9562778,-90.0677477,h1286622
142682,29.9562778,-90.0677477,h1286622
142700,30.0640845,-89.8094066,h1279222
142703,30.0640845,-89.8094066,h1279222
142706,30.0640845,-89.8094066,h1279222
142755,30.0058905,-90.0743798,h1986422
142767,29.9799705,-90.0404911,b2271022
142768,29.9562778,-90.0677477,e3041622
142771,29.9562778,-90.0677477,e3041622
142774,29.9562778,-90.0677477,e3041622
142777,29.9570331,-90.06707469999999,f1493222
142778,29.9392017,-90.0866475,f1493122
142780,30.0380329,-89.9255613,d0605422
142781,29.9707601,-90.0795922,f1540222
142782,29.9648022,-90.0376197,f1474022
142783,29.9547116,-90.069155,h1087722
142786,29.9547116,-90.069155,h1087722
142897,29.9646244,-90.06315769999999,c2783222
142951,29.96841599999999,-90.122654,e3410222
142957,29.96841599999999,-90.122654,e3410222
142975,29.96841599999999,-90.122654,e3410222
142981,30.0414047,-89.9573265,h0350022
143030,30.027116,-89.992026,j0290822
143031,29.9547116,-90.069155,j0296222
143067,29.9547116,-90.069155,j0296222
143103,29.9547116,-90.069155,j0296222
143319,29.9547116,-90.069155,j0296222
143475,29.9718607,-90.03897,j0258922
143482,29.9718607,-90.03897,j0258922
143489,30.0384208,-89.9766693,a2234122
143490,29.9940309,-90.0564037,e2301122
143499,29.9690663,-90.0865692,j1381322
143500,29.9368677,-90.0327837,b0710722
143504,29.9942518,-90.0647933,a0238022
143506,29.9942518,-90.0647933,a0238022
143522,29.9820143,-90.0895192,c2271322
143525,30.027116,-89.992026,d0460522
143528,30.027116,-89.992026,d0460522
143531,30.027116,-89.992026,d0460522
143534,29.9538711,-90.0698991,b2955422
143539,29.9587961,-90.1172672,d0396422
143541,29.9587961,-90.1172672,d0396422
143543,29.9917225,-90.1018135,d2285822
143551,29.9917225,-90.1018135,d2285822
143565,29.9285373,-90.0252624,h1040622
143571,29.9285373,-90.0252624,h1040622
143603,30.008589,-89.991871,c0591922
143606,30.008589,-89.991871,c0591922
143609,30.008589,-89.991871,c0591922
143612,29.9547116,-90.069155,k0510122
143639,29.9547116,-90.069155,k0510122
143666,29.9547116,-90.069155,k0510122
143693,29.9547116,-90.069155,k0611122
143694,29.9919932,-90.1118865,k1222122
143696,29.9919932,-90.1118865,k1222122
143698,29.9645701,-90.0617806,k1222022
143699,29.9645701,-90.0617806,k1137622
143706,29.9645701,-90.0617806,k1137622
143713,29.9645701,-90.0617806,k1137622
143720,29.9645701,-90.0617806,k1137622
143727,29.9645701,-90.0617806,k1137622
143734,29.9645701,-90.0617806,k1137622
143741,29.9645701,-90.0617806,k1137622
143748,29.9941216,-90.0778716,k1231422
143750,29.9941216,-90.0778716,k1231422
143752,29.9754656,-90.0807179,k1281322
143754,29.9754656,-90.0807179,k1281322
143756,29.9702576,-90.1025975,k1295922
143758,29.9702576,-90.1025975,k1295922
143760,29.9570331,-90.06707469999999,i1001522
143762,29.9570331,-90.06707469999999,i1001522
143764,29.9570331,-90.06707469999999,i1009722
143765,29.9332312,-90.0841896,i2916622
143769,29.9332312,-90.0841896,i2916622
143773,29.9332312,-90.0841896,i2916622
143777,29.9332312,-90.0841896,i2916622
143781,29.9547116,-90.069155,k1775022
143785,29.9878689,-90.0362579,k1922422
143786,29.9641516,-90.0577984,j1672322
143822,30.0761631,-89.8589764,g0776022
143823,29.9981618,-90.0605101,a2741022
143965,29.9266718,-90.1008088,b1684822
143993,29.9266718,-90.1008088,b1684822
144021,29.9266718,-90.1008088,b1684822
144049,29.9712193,-90.072708,c3072222
144050,29.961054,-90.0347944,f0007022
144051,29.9517168,-90.0673319,f0006222
144053,29.9517168,-90.0673319,f0006222
144059,29.942725,-90.072751,f1832422
144066,29.9547116,-90.069155,f1835622
144069,29.962263,-90.1231945,h1634322
144072,29.962263,-90.1231945,h1634322
144075,29.962263,-90.1231945,h1634322
144078,29.9547116,-90.069155,h1576122
144086,29.9547116,-90.069155,h1576122
144162,29.9547116,-90.069155,j2065522
144171,29.9547116,-90.069155,j2065522
144180,29.9547116,-90.069155,j2065522
144234,29.9547116,-90.069155,j2065522
144243,29.9547116,-90.069155,j2094222
144245,29.9547116,-90.069155,j2094222
144247,29.9629228,-90.1240107,j2093122
144250,29.9629228,-90.1240107,j2093122
144280,29.9907124,-90.0668362,c3423722
144288,29.9907124,-90.0668362,c3423722
144296,29.9907124,-90.0668362,c3423722
144304,29.9907124,-90.0668362,c3423722
144312,29.9907124,-90.0668362,c3423722
144320,29.9538711,-90.0698991,c3454122
144322,29.997147,-90.07204,b3181222
144325,29.997147,-90.07204,b3181222
144328,29.997147,-90.07204,b3181222
144331,29.96261449999999,-90.06208,f1412222
144337,29.96261449999999,-90.06208,f1412222
144343,29.96261449999999,-90.06208,f1412222
144349,29.96261449999999,-90.06208,f1412222
144355,29.96261449999999,-90.06208,f1412222
144361,29.96261449999999,-90.06208,f1412222
144371,29.9538224,-90.0892731,f1424322
144373,29.9578466,-90.1096144,f1895122
144376,29.9578466,-90.1096144,f1895122
144379,29.9578466,-90.1096144,f1895122
144382,29.9562778,-90.0677477,f1834822
144385,29.9562778,-90.0677477,f1834822
144404,29.9941216,-90.0778716,h1588722
144408,29.9266718,-90.1008088,j1543222
144409,29.9885897,-90.0620161,b1539422
144428,29.9641516,-90.0577984,c3286922
144449,29.9576267,-90.06796349999999,f0239022
144451,29.9576267,-90.06796349999999,f0239022
144453,29.9671606,-90.0791464,f0243922
144458,29.9671606,-90.0791464,f0243922
144463,29.9671606,-90.0791464,f0243922
144468,29.9671606,-90.0791464,f0243922
144514,29.9615535,-90.1239598,f1998122
144517,29.9961848,-90.0710402,f1747022
144519,29.9961848,-90.0710402,f1747022
144529,29.9749019,-90.0708336,f2205822
144533,29.9749019,-90.0708336,f2205822
144537,29.9547116,-90.069155,f2224422
144539,29.9547116,-90.069155,f2224422
144541,29.9812956,-90.0649416,d2131222
144561,29.9812956,-90.0649416,d2131222
144581,29.9812956,-90.0649416,d2131222
144601,29.9812956,-90.0649416,d2131222
144621,29.9812956,-90.0649416,d2131222
144641,29.9789274,-90.0407954,c2566222
144643,29.9789274,-90.0407954,c2566222
144727,29.928924,-90.031837,f1290222
144730,29.9812956,-90.0649416,f1796922
144747,30.008589,-89.991871,h0784522
144748,30.0387236,-89.9125899,i2082022
144749,29.9520105,-90.078799,j0593522
144750,29.9547116,-90.069155,j0185822
144754,29.9665542,-90.0866156,j0628322
144790,29.9665542,-90.0866156,j0628322
144826,29.9665542,-90.0866156,j0628322
144925,29.9426063,-90.0842726,j0631122
144934,29.9426063,-90.0842726,j0631122
144943,29.9426063,-90.0842726,j0631122
144952,29.9426063,-90.0842726,j0631122
144961,29.9426063,-90.0842726,j0631122
144980,29.944997,-90.079105,e0850622
144981,29.9538711,-90.0698991,g1313722
144982,30.0761631,-89.8589764,k1053522
144992,29.9961754,-90.0591483,a0549122
144993,30.0166701,-90.0013797,a0680322
144997,30.0166701,-90.0013797,a0680322
145001,30.0166701,-90.0013797,a0680322
145005,30.0166701,-90.0013797,a0680322
145009,30.0212488,-90.0227379,c0967322
145010,29.9942518,-90.0647933,e0738722
145018,29.9942518,-90.0647933,e0738722
145026,30.0151117,-90.0101641,e1775622
145028,30.0151117,-90.0101641,e1775622
145030,29.9547116,-90.069155,e1600922
145034,29.9547116,-90.069155,e1600922
145038,29.9547116,-90.069155,e1600922
145042,29.9547116,-90.069155,e1600922
145046,29.9224024,-90.0173925,g0767422
145047,29.9523136,-90.0655977,i1721822
145051,29.9523136,-90.0655977,i1721822
145055,29.9523136,-90.0655977,i1721822
145059,29.9523136,-90.0655977,i1721822
145063,29.9570331,-90.06707469999999,h2635422
145071,29.9570331,-90.06707469999999,h2635422
145079,29.9587961,-90.1172672,j0490222
145081,29.9587961,-90.1172672,j0490222
145083,29.9672124,-90.0331624,j0088422
145084,29.9394771,-90.0779958,j0513622
145085,29.9563924,-90.0855597,j0549122
145087,29.9563924,-90.0855597,j0549122
145089,29.9355522,-90.0246302,j0546922
145092,29.9355522,-90.0246302,j0546922
145095,29.9355522,-90.0246302,j0546922
145098,29.9423127,-90.0732481,h1433322
145130,29.9423127,-90.0732481,h1433322
145179,29.9465361,-90.0885444,e2075822
145195,29.9465361,-90.0885444,e2075822
145242,29.9538224,-90.0892731,h0274122
145246,29.9554847,-90.0684526,h0305722
145248,29.9554847,-90.0684526,h0305722
145250,29.9718607,-90.03897,i2002222
145259,29.9921256,-90.0541057,e2528022
145260,29.9982364,-90.05404349999999,h0765122
145264,29.9562778,-90.0677477,j0839322
145268,29.9562778,-90.0677477,j0839322
145272,29.9562778,-90.0677477,j0839322
145276,29.9562778,-90.0677477,j0839322
145280,29.9704328,-90.0810356,j0842222
145298,29.9704328,-90.0810356,j0842222
145316,29.9582504,-90.06308539999999,j0848622
145334,29.9582504,-90.06308539999999,j0848622
145352,30.0060624,-90.02929019999999,j0787922
145353,29.9961754,-90.0591483,j0902422
145369,29.9961754,-90.0591483,j0902422
145385,29.9961754,-90.0591483,j0902422
145401,29.9961754,-90.0591483,j0902422
145417,30.0761631,-89.8589764,e2436822
145420,30.0761631,-89.8589764,e2436822
145423,30.0761631,-89.8589764,e2436822
146052,29.9599205,-90.0113436,d0683822
146056,29.9584219,-90.0672537,h1964922
146058,29.9584219,-90.0672537,h1964922
146060,29.9547116,-90.069155,h1884122
146156,29.9547116,-90.069155,h1884122
146180,29.9547116,-90.069155,h1884122
146218,29.9535495,-90.0754216,d0178822
146219,29.9764924,-90.0599147,d0322722
146221,29.9764924,-90.0599147,d0322722
146223,29.9305254,-90.0397689,d0313622
146224,30.0016259,-90.0510488,c2376522
146229,30.0016259,-90.0510488,c2376522
146234,30.0016259,-90.0510488,c2376522
146239,30.0016259,-90.0510488,c2376522
146244,30.0016259,-90.0510488,c2376522
146249,30.0212488,-90.0227379,d2483622
146251,30.0212488,-90.0227379,d2483622
146253,29.96261449999999,-90.06208,d2508722
146255,29.96261449999999,-90.06208,d2508722
146295,29.993085,-90.055202,b0575622
146300,29.993085,-90.055202,b0575622
146305,29.993085,-90.055202,b0575622
146310,29.993085,-90.055202,b0575622
146315,29.9665542,-90.0866156,d0017622
146316,30.0417008,-89.9109014,d0228222
146320,30.0058905,-90.0743798,d2458622
146398,29.9853566,-90.0430809,f0606522
146399,29.9469082,-90.0760111,e2477722
146400,29.9665542,-90.0866156,e2488522
146408,29.9665542,-90.0866156,e2488522
146416,29.9665542,-90.0866156,e2488522
146424,29.9665542,-90.0866156,e2488522
146432,29.9665542,-90.0866156,e2488522
146464,29.9547116,-90.069155,f0553622
146473,29.9547116,-90.069155,f0553622
146482,29.9547116,-90.069155,f0553622
146491,29.9547116,-90.069155,f0553622
146536,29.9547116,-90.069155,f0553622
146545,29.9640098,-90.0622767,f0644222
146666,29.9665542,-90.0866156,f2456122
146676,29.9665542,-90.0866156,f2456122
146686,29.9665542,-90.0866156,f2456122
146696,29.9665542,-90.0866156,f2456122
146769,29.9830342,-90.0376839,g0594822
146785,29.9830342,-90.0376839,g0594822
146801,29.9830342,-90.0376839,g0594822
146817,29.9830342,-90.0376839,g0594822
146897,29.9830342,-90.0376839,g0594822
146913,29.9830342,-90.0376839,g0594822
146929,29.9830342,-90.0376839,g0594822
146945,29.9830342,-90.0376839,g0594822
146961,29.9830342,-90.0376839,g0594822
146977,29.9830342,-90.0376839,g0594822
146993,29.9830342,-90.0376839,g0594822
147009,29.9224024,-90.0173925,g0600422
147010,29.9547116,-90.069155,g0877922
147011,29.9684843,-90.0840786,h0685622
147043,29.9684843,-90.0840786,h0685622
147075,29.9151582,-89.9929658,c2093622
147079,29.9830342,-90.0376839,h0738622
147080,29.9254709,-90.0077803,f0777922
147082,29.9254709,-90.0077803,f0777922
147084,29.961054,-90.0347944,h2324222
147085,29.967261,-90.018803,b2624922
147130,30.0414047,-89.9573265,d2679322
147132,29.936456,-90.026733,d0528922
147133,29.9984885,-90.0500148,d0474422
147134,29.9739023,-90.0802354,f0535822
147135,30.0761631,-89.8589764,f0568822
147203,29.9684843,-90.0840786,f1627422
147204,29.9777835,-90.081622,b1038322
147208,29.9777835,-90.081622,b1038322
147212,29.9777835,-90.081622,b1038322
147216,29.9777835,-90.081622,b1038322
147220,29.9476267,-90.0724787,g0829322
147221,29.9368677,-90.0327837,h1082122
147226,30.0711631,-89.9446139,h0948522
147227,30.0414047,-89.9573265,h0877422
147228,29.953613,-90.0656667,h1160322
147246,29.953613,-90.0656667,h1160322
147252,29.953613,-90.0656667,h1160322
147258,29.953613,-90.0656667,h1160322
147264,30.0185496,-90.0119495,f2157922
147265,30.019532,-90.01713,f2161022
147266,29.959148,-90.0602578,i2458622
147303,29.9776514,-90.0767059,j0927422
147304,29.9538711,-90.0698991,c0619922
147306,29.9538711,-90.0698991,c0619922
147308,30.0304734,-90.0038464,f1016622
147310,30.0304734,-90.0038464,f1016622
147312,29.94939,-90.069345,e3265422
147313,29.9547116,-90.069155,f0960822
147341,30.0212488,-90.0227379,h0551922
147344,29.9582195,-90.0725013,g2101722
147359,29.9735178,-90.0585376,h0713922
147362,29.9942518,-90.0647933,i1809522
147364,29.9942518,-90.0647933,i1809522
147366,29.957316,-90.075407,i2005122
147378,29.957316,-90.075407,i2005122
147390,29.957316,-90.075407,i2005122
147402,29.9547116,-90.069155,i2400122
147405,29.9547116,-90.069155,i2400122
147408,29.9547116,-90.069155,i2400122
147411,29.9799705,-90.0404911,j1146522
147412,29.9547116,-90.069155,j0909522
147421,29.9547116,-90.069155,j0909522
147430,29.9547116,-90.069155,j0909522
147561,29.971503,-90.05837629999999,b2790922
147569,29.971503,-90.05837629999999,b2790922
147577,29.971503,-90.05837629999999,b2790922
147585,29.971503,-90.05837629999999,b2790922
147593,29.971503,-90.05837629999999,b2790922
147601,29.971503,-90.05837629999999,b2790922
147609,29.971503,-90.05837629999999,b2790922
147617,29.971503,-90.05837629999999,b2790922
147625,30.0335289,-89.9648636,e2839722
147634,30.0335289,-89.9648636,e2839722
147706,29.9789274,-90.0407954,e2848922
147714,29.940825,-90.03913,e1111822
147730,29.940825,-90.03913,e1111822
147746,29.940825,-90.03913,e1111822
147762,29.940825,-90.03913,e1111822
147778,29.9223309,-90.084946,e3069822
147818,29.9223309,-90.084946,e3069822
147858,29.9223309,-90.084946,e3069822
147898,29.9223309,-90.084946,e3069822
147938,29.9223309,-90.084946,e3069822
147978,29.9223309,-90.084946,e3069822
148018,29.9223309,-90.084946,e3069822
148058,29.9223309,-90.084946,e3069822
148178,29.9557088,-90.1286963,f1403122
148179,29.9526251,-90.0707074,f1424122
148180,29.96525,-90.0793038,f2528022
148181,29.9942518,-90.0647933,c1516022
148182,30.0268935,-89.9980425,f2551222
148204,29.9693737,-90.0743597,f2512022
148210,29.9693737,-90.0743597,f2512022
148216,29.9693737,-90.0743597,f2512022
148222,29.9349281,-90.0914015,f2599522
148231,30.027116,-89.992026,e1664422
148232,29.9582195,-90.0725013,f2303122
148236,29.9298656,-90.0219703,e1464622
148386,29.9298656,-90.0219703,e1464622
148536,29.9298656,-90.0219703,e1464622
148686,29.9298656,-90.0219703,e1464622
148836,29.9298656,-90.0219703,e1464622
148986,29.9298656,-90.0219703,e1464622
149136,29.9562778,-90.0677477,g0608922
149141,29.9830342,-90.0376839,e1514222
149145,29.9830342,-90.0376839,e1514222
149153,29.9830342,-90.0376839,e1514222
149157,29.9398063,-90.0202576,g0719322
149332,29.9520105,-90.078799,g0716422
149341,29.9520105,-90.078799,g0716422
149350,29.9520105,-90.078799,g0716422
149359,29.9520105,-90.078799,g0716422
149368,29.9520105,-90.078799,g0716422
149377,29.9520105,-90.078799,g0716422
149386,29.9461886,-90.0960999,h2329622
149429,29.967587,-90.086426,h2362522
149435,29.967587,-90.086426,h2326122
149438,29.967587,-90.086426,h2326122
149441,29.967587,-90.086426,h2326122
149444,29.9404944,-90.0225229,h2381422
149446,29.9404944,-90.0225229,h2381422
149448,29.944997,-90.079105,h2402022
149452,29.944997,-90.079105,h2402022
149456,29.944997,-90.079105,h2402022
149460,29.944997,-90.079105,h2402022
149464,29.9648352,-90.0314001,h2402822
149465,29.9538711,-90.0698991,h1995022
149485,29.9538711,-90.0698991,h1995022
149505,29.9538711,-90.0698991,h1995022
149525,29.9538711,-90.0698991,h1995022
149545,29.9538711,-90.0698991,h1995022
149565,30.0164547,-89.9989373,d0598922
149569,30.0164547,-89.9989373,d0598922
149573,30.0164547,-89.9989373,d0598922
149621,30.0247574,-90.0635296,d1305922
149624,29.9452066,-90.0901519,d2956522
149628,29.950764,-90.068397,d2974522
149632,29.9339976,-90.0244494,d3000122
149633,29.9538711,-90.0698991,d3000422
149634,29.9536421,-90.1212769,a0503822
149638,29.9416629,-90.0716419,f2879122
149654,29.9416629,-90.0716419,f2879122
149662,29.9416629,-90.0716419,f2879122
149670,29.9416629,-90.0716419,f2879122
149678,29.9416629,-90.0716419,f2879122
149686,29.9416629,-90.0716419,f2879122
149694,29.9416629,-90.0716419,f2879122
149702,29.9538711,-90.0698991,f2903522
149703,29.9772105,-90.0478389,f2906922
149705,29.9772105,-90.0478389,f2906922
149707,29.9390103,-90.0930196,f2941122
149710,29.9390103,-90.0930196,f2941122
149724,29.9975154,-90.0956329,g0523422
149725,29.9648022,-90.0376197,g0823022
149734,29.9461739,-90.1197572,g1062922
149747,29.94420169999999,-90.0958397,c1684822
149750,29.94420169999999,-90.0958397,c1684822
149753,30.0115735,-90.1190848,d0580522
149757,29.9537072,-90.0700564,d0594922
149778,29.9547116,-90.069155,d2849222
149782,29.9547116,-90.069155,d2849222
149786,29.9547116,-90.069155,d2849222
149790,29.9266718,-90.1008088,f2801022
149792,29.9266718,-90.1008088,f2801022
149794,29.930883,-90.0859395,f2798122
149795,29.9538711,-90.0698991,g0849222
149797,29.9538711,-90.0698991,g0849222
149799,29.9940309,-90.0564037,f0606922
149817,29.9940309,-90.0564037,f0606922
149835,29.9931187,-90.0546166,g0991222
149840,29.9931187,-90.0546166,g0991222
149845,29.9931187,-90.0546166,g0991222
149850,29.9931187,-90.0546166,g0991222
149855,29.9931187,-90.0546166,g0991222
149860,29.961678,-90.04201900000001,d2694622
149862,29.961678,-90.04201900000001,d2694622
149864,29.9665542,-90.0866156,g1011322
149870,29.9665542,-90.0866156,g1011322
149876,29.9665542,-90.0866156,g1011322
149882,29.9665542,-90.0866156,g1011322
149913,29.981193,-90.041021,h2610122
149917,29.981193,-90.041021,h2610122
149921,29.981193,-90.041021,h2610122
149925,29.9461739,-90.1197572,h2553622
149926,30.050627,-89.9543301,h2635822
149972,29.9341538,-90.0806989,b2413922
149973,30.0127444,-90.0099247,a3228922
149974,29.9940309,-90.0564037,b2428522
149978,29.9940309,-90.0564037,b2428522
149982,29.9940309,-90.0564037,b2428522
149986,29.9940309,-90.0564037,b2428522
149990,29.9425236,-90.0747494,b2422222
149998,29.9425236,-90.0747494,b2422222
150006,29.9538711,-90.0698991,b2156522
150010,29.9266718,-90.1008088,b2393922
150012,29.9266718,-90.1008088,b2393922
150029,29.9538711,-90.0698991,b2398822
150049,29.9571302,-90.0624389,b3037522
150051,29.9571302,-90.0624389,b3037522
150053,29.9690663,-90.0865692,b3060722
150057,29.9690663,-90.0865692,b3060722
150061,29.9690663,-90.0865692,b3060722
150065,29.9690663,-90.0865692,b3060722
150069,30.0605504,-89.9250539,c2461422
150070,30.0044992,-90.1067959,d1196522
150075,30.0044992,-90.1067959,d1196522
150080,30.0044992,-90.1067959,d1196522
150129,29.9721179,-90.06521490000002,d1125222
150139,29.9721179,-90.06521490000002,d1125222
150149,29.9721179,-90.06521490000002,d1125222
150159,29.9721179,-90.06521490000002,d1125222
150169,29.9721179,-90.06521490000002,d1125222
150214,29.956616,-90.0739442,d1263522
150215,29.966596,-90.1155388,d1256322
150216,30.01082,-90.0120026,d0390522
150217,29.9313714,-90.0736387,d2623422
150222,29.9313714,-90.0736387,d2623422
150227,29.9313714,-90.0736387,d2623422
150232,29.9313714,-90.0736387,d2623422
150237,29.9313714,-90.0736387,d2623422
150242,29.9395178,-90.0963745,f0840422
150243,29.9756607,-90.0962942,f0358122
150246,29.9756607,-90.0962942,f0358122
150249,29.9756607,-90.0962942,f0358122
150363,29.9224024,-90.0173925,h1401222
150373,29.9352198,-90.0258481,h1409722
150376,29.9352198,-90.0258481,h1409722
150379,29.9352198,-90.0258481,h1409722
150382,29.9285373,-90.0252624,h1027722
150385,29.9285373,-90.0252624,h1027722
150388,29.9285373,-90.0252624,h1027722
150391,29.9547116,-90.069155,h1060422
150393,29.9547116,-90.069155,h1060422
150395,29.9520105,-90.078799,j1501422
150400,29.9520105,-90.078799,j1501422
150405,29.9520105,-90.078799,j1501422
150410,29.9520105,-90.078799,j1501422
150415,29.9520105,-90.078799,j1501422
150420,29.9942518,-90.0647933,j1538822
150422,29.9942518,-90.0647933,j1538822
150424,30.025658,-89.999538,j1457522
150428,30.025658,-89.999538,j1457522
150432,30.025658,-89.999538,j1457522
150436,30.025658,-89.999538,j1457522
150440,29.936456,-90.026733,j1546722
150441,29.9365248,-90.0342768,j1503422
150443,29.9365248,-90.0342768,j1503422
150449,30.0166227,-90.0176966,c2798122
150452,30.0166227,-90.0176966,c2798122
150455,29.9979087,-90.1718086,e3199722
150456,29.964377,-90.040264,e3245222
150492,29.964377,-90.040264,e3245222
150528,29.964377,-90.040264,e3245222
150564,29.964377,-90.040264,e3245222
150600,29.964377,-90.040264,e3245222
150636,29.964377,-90.040264,e3245222
150672,29.964377,-90.040264,e3245222
150708,29.964377,-90.040264,e3245222
150744,29.964377,-90.040264,e3245222
150780,29.9718607,-90.03897,d1892122
150784,29.9718607,-90.03897,d1892122
150788,29.9718607,-90.03897,d1892122
150792,29.9718607,-90.03897,d1892122
150796,29.9739023,-90.0802354,e2166322
150803,30.0761631,-89.8589764,f1677722
150807,30.0761631,-89.8589764,f1677722
150893,29.9778057,-90.0411462,f1705422
150903,29.9778057,-90.0411462,f1705422
150913,29.9778057,-90.0411462,f1705422
150923,29.9778057,-90.0411462,f1705422
151075,30.0262227,-90.0245587,g0504722
151076,29.952198,-90.0547917,h2156022
151078,29.952198,-90.0547917,h2156022
151080,29.9820405,-90.0349874,j1823622
151082,29.9820405,-90.0349874,j1823622
151084,29.9538711,-90.0698991,j1842822
151086,29.9538711,-90.0698991,j1842822
151106,29.9830342,-90.0376839,j1833622
151112,29.9830342,-90.0376839,j1833622
151118,29.9830342,-90.0376839,j1833622
151124,30.027116,-89.992026,h2705722
151125,29.9636552,-90.0672306,h2717522
151128,29.9636552,-90.0672306,h2717522
151135,29.9212516,-90.0226707,b2326122
151136,29.981193,-90.041021,a2000622
151138,29.981193,-90.041021,a2000622
151140,29.9714701,-90.1171699,d1011622
151167,29.9714701,-90.1171699,d1011622
151194,29.9714701,-90.1171699,d1011622
151221,29.9332312,-90.0841896,a2532622
151269,29.9332312,-90.0841896,a2532622
151285,29.9538711,-90.0698991,d1057022
151301,29.9441296,-90.1202816,d1058422
151302,29.9822981,-90.0650126,d1105822
151305,29.9822981,-90.0650126,d1105822
151308,29.9822981,-90.0650126,d1105822
151311,29.9423446,-90.0505801,c0338822
151335,29.9423446,-90.0505801,c0338822
151395,29.9547116,-90.069155,d3311522
151400,29.9562778,-90.0677477,d3321622
151408,29.9562778,-90.0677477,d3321622
151416,29.9562778,-90.0677477,d3321622
151424,29.9562778,-90.0677477,d3321622
151432,29.9562778,-90.0677477,d3321622
151440,29.9562778,-90.0677477,d3321622
151448,29.9562778,-90.0677477,d3321622
151464,29.9547116,-90.069155,d3344022
151468,29.9547116,-90.069155,d3344022
151472,29.9547116,-90.069155,d3344022
151476,29.9547116,-90.069155,d3344022
151480,29.9562778,-90.0677477,d3336222
151483,29.9562778,-90.0677477,d3336222
151486,29.9562778,-90.0677477,d3336222
151489,30.0375126,-89.98970899999999,a0444222
151493,29.9665542,-90.0866156,g0095522
151494,29.9562778,-90.0677477,g0110522
151498,29.9562778,-90.0677477,g0110522
151502,29.9562778,-90.0677477,g0110522
151506,29.9562778,-90.0677477,g0110522
151510,29.967587,-90.086426,g0112022
151511,29.961054,-90.0347944,f2911922
151514,29.961054,-90.0347944,f2911922
151517,29.961054,-90.0347944,f2911922
